trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,shape_id
a0181576-ef19-4cd8-b66b-0b19958689dc,O0497AAA0A,U_OBRA_001,Penha,497,1,thqu
fe8422ba-a894-41f1-b596-b6b27694734d,O0497AAA0A,U_OBRA_001,Penha,497,1,thqu
07a30f5b-ae70-45ee-b942-234a5ee05162,O0497AAA0A,U_OBRA_001,Penha,497,1,thqu
6d91d153-9a1d-4ee2-a0c5-e94c8f006167,O0497AAA0A,U_OBRA_001,Penha,497,1,thqu
60174ca0-1dbb-42c1-9239-2d501067f255,O0497AAA0A,U_OBRA_001,Penha,497,1,thqu
edbb1303-5e57-4d05-bf90-b6a97dd84f9d,O0497AAA0A,U_OBRA_001,Penha,497,1,thqu
46ee3fff-6755-4d63-84af-2b2f240850e7,O0497AAA0A,U_OBRA_001,Penha,497,1,thqu
00f1364e-2464-4910-a032-0ca3f5a89d1c,O0497AAA0A,U_OBRA_001,Penha,497,1,thqu
60fe8081-7ce2-4032-af7b-49851985982b,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
b222ef5e-46bb-4cbe-b269-974548ca32d0,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
534917e5-5dfb-4dba-a76c-349842d22c20,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
5b3476c8-16f7-4ccb-9ddd-02b27e1b525a,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
8c68c013-1075-4bda-a05e-98b6b23abfe4,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
b9bab85c-cdfd-4885-ab4a-df67758d10b1,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
712612d6-751c-4193-bc29-f6a4b46279e1,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
a604d3cf-44ba-46a2-a1a0-29bb8c222b64,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
4e1d8881-844a-4e00-b8b3-0d61cb502c23,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
d42186a1-7267-4694-8e95-a069d846150a,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
b0dd705a-939b-42d7-970f-d013a27c9d38,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
194b8511-a16a-4312-8c99-e30ebca6cc1b,O0497AAA0A,S_OBRA_001,Penha,497,1,thqu
0279d816-e49d-402b-a473-83b45d21a57d,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
ad2359d6-a85d-4ad5-b9fd-04c6ce2b3ac7,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
a463e6d1-57e5-4be6-9098-2d55de19719b,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
288abb35-1a72-4f61-89f5-509d2127ac73,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
966bb21a-342d-4ec1-aa0f-cfa4d83c19ab,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
a36301af-7c2f-45b0-b531-0a90377f60b8,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
0c7a9265-b5be-4573-ade0-6da7b5e72ff9,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
8041a94d-b39a-48c6-9e7d-c554d6cd878a,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
37340ce6-c676-4b46-9e5e-67f5a6cb7a34,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
930b2de8-c713-4a65-a9a9-dac0d021c697,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
da71fbb3-674d-4517-9438-f138d6c0f87a,O0497AAA0A,D_OBRA_001,Penha,497,1,thqu
4b5fa302-7f5b-456a-8faa-9b9db1708ad6,O0498AAA0A,U_OBRA_001,Circular da Penha,498,1,h6yr
3eb50e97-c6bc-4133-b712-204fb12324ae,O0498AAA0A,U_DESAT_OBRA_001,Largo do Machado,498,0,qhyb
4d56f7f8-b666-4c0b-9af0-790e44cc9b57,O0498AAA0A,U_OBRA_001,Largo do Machado,498,0,4fyr
7f5ddaa7-c391-4f12-9668-480ba7b43bee,20000511110,U_REG,Terminal Recreio,51,0,rr22
67ad1a64-dc84-40cb-a258-437ec3d97135,20000511110,S_REG,Terminal Recreio,51,0,rr22
0860c615-7d2a-43fb-9002-04d93ef6cb7d,20000511110,D_REG,Terminal Recreio,51,0,rr22
3d296668-6c3f-4554-8fbd-9ac85a11a111,20000511110,D_REG,Terminal Recreio,51,0,rr22
92ff455c-d342-45f8-b00c-310dab422cce,20000511110,U_REG,Terminal Recreio,51,0,rr22
c3a291f0-5570-46fa-9580-632fba42bfd9,20000511110,S_REG,Vila Militar,51,1,6mtl
3e1c183c-fdd1-4ecf-bb4d-3d8375e214fb,20000511110,D_REG,Vila Militar,51,1,6mtl
90c6750f-5181-46a9-a80a-8843efca155a,20000511110,U_REG,Terminal Recreio,51,0,rr22
919ffcc5-2586-4807-8d05-2bde1c755a7d,20000511110,U_REG,Vila Militar,51,1,6mtl
5d43e45a-1a81-4a1e-9179-5a99426cd677,20000511110,U_REG,Vila Militar,51,1,6mtl
f6dfa0a5-1177-4c46-99c9-8828e2444057,20000511110,U_REG,Vila Militar,51,1,6mtl
b8e21054-10ad-4562-9fdc-f1eff2481971,20000511110,S_REG,Vila Militar,51,1,6mtl
9ef7b74c-c666-49cf-90bb-c4f9e715e044,20000511110,S_REG,Vila Militar,51,1,6mtl
72210594-4927-4445-9a3d-86837c4df3a5,20000511110,S_REG,Vila Militar,51,1,6mtl
e957d105-f5dd-4a3c-98e6-ea7bad158e14,20000511110,S_REG,Vila Militar,51,1,6mtl
819a80ba-b524-418e-825f-46b26c9e977c,20000511110,D_REG,Vila Militar,51,1,6mtl
c2289c23-df09-4f4b-9062-d92aedf9dc4a,20000511110,D_REG,Vila Militar,51,1,6mtl
cdca1d0c-cf0b-4705-9fe4-8621bcc65bd8,20000511110,U_REG,Terminal Recreio,51,0,rr22
2dba2fe1-582a-4191-8d05-97063e545c0a,20000511110,U_REG,Terminal Recreio,51,0,rr22
6fed7f14-e99f-44d2-8fbb-f73b6d20725a,20000511110,S_REG,Terminal Recreio,51,0,rr22
e4535376-e8a4-4214-bab6-0a37fbb76d1f,20000511110,S_REG,Terminal Recreio,51,0,rr22
0bc987ba-ca51-47ea-a7f7-fd638a028dbf,20000511110,S_REG,Terminal Recreio,51,0,rr22
65b7610a-4e4c-45da-a926-3a25fb772873,20000511110,S_REG,Terminal Recreio,51,0,rr22
d7292af3-93a3-45b5-987f-4ac8f4a1e341,20000511110,U_REG,Terminal Recreio,51,0,rr22
02d1a591-6eee-4041-9bf1-570f3e124038,20000511110,U_REG,Terminal Recreio,51,0,rr22
e94f2fbc-a1dd-4321-95a7-916f38ba00a1,20000511110,S_REG,Terminal Recreio,51,0,rr22
8434b295-df8c-4eb3-9797-828e354ddf4f,20000511110,S_REG,Terminal Recreio,51,0,rr22
0a79ccf2-4e2e-42ae-b08e-f2fdc1d59d55,20000511110,S_REG,Terminal Recreio,51,0,rr22
71bd4b9c-d96d-4624-963f-73548a2aa72e,20000511110,D_REG,Terminal Recreio,51,0,rr22
a303d4f6-43e2-4a91-b567-7eb34afebf25,20000511110,U_REG,Vila Militar,51,1,6mtl
1436f140-44da-4215-9059-bc4c349db363,20000511110,U_REG,Vila Militar,51,1,6mtl
210c0364-efca-4852-993a-4a44308e6d74,20000511110,U_REG,Vila Militar,51,1,6mtl
b84eaf1c-4e0f-46b5-888c-17d70c68859d,20000511110,U_REG,Vila Militar,51,1,6mtl
8c65bc13-298a-400a-8b81-6b4680500ab0,20000511110,U_REG,Vila Militar,51,1,6mtl
d17d2f63-da57-47da-a80f-26c70853f5ae,20000511110,U_REG,Vila Militar,51,1,6mtl
7a79fe5a-fda9-4ba4-b309-c5e685eb50af,20000511110,S_REG,Vila Militar,51,1,6mtl
29382684-b4a7-41e1-8829-f37e368c2775,20000511110,S_REG,Vila Militar,51,1,6mtl
ee8afa9b-66ae-488f-afe8-96a5638cde86,20000511110,U_REG,Terminal Recreio,51,0,rr22
c6228af7-c612-4c0a-8dae-548785deba1d,20000511110,U_REG,Terminal Recreio,51,0,rr22
